key,uuid,kind,indicator_label,code,unit,module,scenario,value,value_per_declared_unit
concrete_masonry_brick_2000,2cdcffc6-84e9-4238-b8af-beebabea9a2d,lcia,RMI agriculture,,kg,D,,-0.164010801063442,-0.164010801063442
concrete_masonry_brick_2000,2cdcffc6-84e9-4238-b8af-beebabea9a2d,lcia,"TMR, total",,kg,A1-A3,,3058.5742772348,3058.5742772348
concrete_masonry_brick_2000,2cdcffc6-84e9-4238-b8af-beebabea9a2d,lcia,"TMR, total",,kg,C1,,0.26866303267223,0.26866303267223
concrete_masonry_brick_2000,2cdcffc6-84e9-4238-b8af-beebabea9a2d,lcia,"TMR, total",,kg,C2,,3.8876831881838,3.8876831881838
concrete_masonry_brick_2000,2cdcffc6-84e9-4238-b8af-beebabea9a2d,lcia,"TMR, total",,kg,C3,,85.857179756278,85.857179756278
concrete_masonry_brick_2000,2cdcffc6-84e9-4238-b8af-beebabea9a2d,lcia,"TMR, total",,kg,D,,-1688.7441453378,-1688.7441453378
concrete_masonry_brick_2000,2cdcffc6-84e9-4238-b8af-beebabea9a2d,lcia,"TMR, biotic subtotal",,kg,A1-A3,,6.40267199480005,6.40267199480005
concrete_masonry_brick_2000,2cdcffc6-84e9-4238-b8af-beebabea9a2d,lcia,"TMR, biotic subtotal",,kg,C1,,0.0314988113139058,0.0314988113139058
concrete_masonry_brick_2000,2cdcffc6-84e9-4238-b8af-beebabea9a2d,lcia,"TMR, biotic subtotal",,kg,C2,,0.445072831109684,0.445072831109684
concrete_masonry_brick_2000,2cdcffc6-84e9-4238-b8af-beebabea9a2d,lcia,"TMR, biotic subtotal",,kg,C3,,0.57205316754866,0.57205316754866
concrete_masonry_brick_2000,2cdcffc6-84e9-4238-b8af-beebabea9a2d,lcia,"TMR, biotic subtotal",,kg,D,,-0.255941380536584,-0.255941380536584
concrete_masonry_brick_2000,2cdcffc6-84e9-4238-b8af-beebabea9a2d,lcia,TMR forestry,,kg,A1-A3,,0.58610687268352,0.58610687268352
concrete_masonry_brick_2000,2cdcffc6-84e9-4238-b8af-beebabea9a2d,lcia,TMR forestry,,kg,C1,,8.53928819807741e-05,8.53928819807741e-05
concrete_masonry_brick_2000,2cdcffc6-84e9-4238-b8af-beebabea9a2d,lcia,TMR forestry,,kg,C2,,0.00169640008937995,0.00169640008937995
concrete_masonry_brick_2000,2cdcffc6-84e9-4238-b8af-beebabea9a2d,lcia,TMR forestry,,kg,C3,,0.0300147100974438,0.0300147100974438
concrete_masonry_brick_2000,2cdcffc6-84e9-4238-b8af-beebabea9a2d,lcia,TMR forestry,,kg,D,,-0.0193764725214645,-0.0193764725214645
concrete_masonry_brick_2000,2cdcffc6-84e9-4238-b8af-beebabea9a2d,lcia,TMR agriculture,,kg,A1-A3,,5.81656512211653,5.81656512211653
concrete_masonry_brick_2000,2cdcffc6-84e9-4238-b8af-beebabea9a2d,lcia,TMR agriculture,,kg,C1,,0.0314134184319251,0.0314134184319251
concrete_masonry_brick_2000,2cdcffc6-84e9-4238-b8af-beebabea9a2d,lcia,TMR agriculture,,kg,C2,,0.443376431020304,0.443376431020304
concrete_masonry_brick_2000,2cdcffc6-84e9-4238-b8af-beebabea9a2d,lcia,TMR agriculture,,kg,C3,,0.542038457451216,0.542038457451216
concrete_masonry_brick_2000,2cdcffc6-84e9-4238-b8af-beebabea9a2d,lcia,TMR agriculture,,kg,D,,-0.23656490801512,-0.23656490801512
concrete_masonry_brick_2000,2cdcffc6-84e9-4238-b8af-beebabea9a2d,lcia,"RMI, abiotic subtotal",,kg,A1-A3,,2253.15453157954,2253.15453157954
concrete_masonry_brick_2000,2cdcffc6-84e9-4238-b8af-beebabea9a2d,lcia,"RMI, abiotic subtotal",,kg,C1,,0.199104663930447,0.199104663930447
concrete_masonry_brick_2000,2cdcffc6-84e9-4238-b8af-beebabea9a2d,lcia,"RMI, abiotic subtotal",,kg,C2,,2.81317684423616,2.81317684423616
concrete_masonry_brick_2000,2cdcffc6-84e9-4238-b8af-beebabea9a2d,lcia,"RMI, abiotic subtotal",,kg,C3,,65.525166121182,65.525166121182
concrete_masonry_brick_2000,2cdcffc6-84e9-4238-b8af-beebabea9a2d,lcia,"RMI, abiotic subtotal",,kg,D,,-1354.97342774214,-1354.97342774214
concrete_masonry_brick_2000,2cdcffc6-84e9-4238-b8af-beebabea9a2d,lcia,RMI fossile,,kg,A1-A3,,43.2358134061973,43.2358134061973
concrete_masonry_brick_2000,2cdcffc6-84e9-4238-b8af-beebabea9a2d,lcia,RMI fossile,,kg,C1,,0.179538391804988,0.179538391804988
concrete_masonry_brick_2000,2cdcffc6-84e9-4238-b8af-beebabea9a2d,lcia,RMI fossile,,kg,C2,,2.54029966091666,2.54029966091666
concrete_masonry_brick_2000,2cdcffc6-84e9-4238-b8af-beebabea9a2d,lcia,RMI fossile,,kg,C3,,5.14374265266831,5.14374265266831
concrete_masonry_brick_2000,2cdcffc6-84e9-4238-b8af-beebabea9a2d,lcia,RMI fossile,,kg,D,,-1.11141208842292,-1.11141208842292
concrete_masonry_brick_2000,2cdcffc6-84e9-4238-b8af-beebabea9a2d,lcia,RMI metals,,kg,A1-A3,,13.3855865830212,13.3855865830212
concrete_masonry_brick_2000,2cdcffc6-84e9-4238-b8af-beebabea9a2d,lcia,RMI metals,,kg,C1,,0.00117040725793079,0.00117040725793079
concrete_masonry_brick_2000,2cdcffc6-84e9-4238-b8af-beebabea9a2d,lcia,RMI metals,,kg,C2,,0.0167205803467953,0.0167205803467953
concrete_masonry_brick_2000,2cdcffc6-84e9-4238-b8af-beebabea9a2d,lcia,RMI metals,,kg,C3,,1.37803077318255,1.37803077318255
concrete_masonry_brick_2000,2cdcffc6-84e9-4238-b8af-beebabea9a2d,lcia,RMI metals,,kg,D,,-0.0677984744937716,-0.0677984744937716
concrete_masonry_brick_2000,2cdcffc6-84e9-4238-b8af-beebabea9a2d,lcia,RMI minerals,,kg,A1-A3,,2196.53313159032,2196.53313159032
concrete_masonry_brick_2000,2cdcffc6-84e9-4238-b8af-beebabea9a2d,lcia,RMI minerals,,kg,C1,,0.0183958648675285,0.0183958648675285
concrete_masonry_brick_2000,2cdcffc6-84e9-4238-b8af-beebabea9a2d,lcia,RMI minerals,,kg,C2,,0.256156602972703,0.256156602972703
concrete_masonry_brick_2000,2cdcffc6-84e9-4238-b8af-beebabea9a2d,lcia,RMI minerals,,kg,C3,,59.0033926953311,59.0033926953311
concrete_masonry_brick_2000,2cdcffc6-84e9-4238-b8af-beebabea9a2d,lcia,RMI minerals,,kg,D,,-1353.79421717923,-1353.79421717923
concrete_masonry_brick_2000,2cdcffc6-84e9-4238-b8af-beebabea9a2d,lcia,"TMR, abiotic subtotal",,kg,A1-A3,,3052.17160523995,3052.17160523995
concrete_masonry_brick_2000,2cdcffc6-84e9-4238-b8af-beebabea9a2d,lcia,"TMR, abiotic subtotal",,kg,C1,,0.237164221358328,0.237164221358328
concrete_masonry_brick_2000,2cdcffc6-84e9-4238-b8af-beebabea9a2d,lcia,"TMR, abiotic subtotal",,kg,C2,,3.4426103570741,3.4426103570741
concrete_masonry_brick_2000,2cdcffc6-84e9-4238-b8af-beebabea9a2d,lcia,"TMR, abiotic subtotal",,kg,C3,,85.2851265887293,85.2851265887293
concrete_masonry_brick_2000,2cdcffc6-84e9-4238-b8af-beebabea9a2d,lcia,"TMR, abiotic subtotal",,kg,D,,-1688.48820395724,-1688.48820395724
concrete_masonry_brick_2000,2cdcffc6-84e9-4238-b8af-beebabea9a2d,lcia,TMR fossile,,kg,A1-A3,,43.2358134061973,43.2358134061973
concrete_masonry_brick_2000,2cdcffc6-84e9-4238-b8af-beebabea9a2d,lcia,TMR fossile,,kg,C1,,0.179538391804988,0.179538391804988
concrete_masonry_brick_2000,2cdcffc6-84e9-4238-b8af-beebabea9a2d,lcia,TMR fossile,,kg,C2,,2.54029966091666,2.54029966091666
concrete_masonry_brick_2000,2cdcffc6-84e9-4238-b8af-beebabea9a2d,lcia,TMR fossile,,kg,C3,,5.14374265266831,5.14374265266831
concrete_masonry_brick_2000,2cdcffc6-84e9-4238-b8af-beebabea9a2d,lcia,TMR fossile,,kg,D,,-1.11141208842292,-1.11141208842292
concrete_masonry_brick_2000,2cdcffc6-84e9-4238-b8af-beebabea9a2d,lcia,TMR metals,,kg,A1-A3,,13.3855865830212,13.3855865830212
concrete_masonry_brick_2000,2cdcffc6-84e9-4238-b8af-beebabea9a2d,lcia,TMR metals,,kg,C1,,0.00117040725793079,0.00117040725793079
concrete_masonry_brick_2000,2cdcffc6-84e9-4238-b8af-beebabea9a2d,lcia,TMR metals,,kg,C2,,0.0167205803467953,0.0167205803467953
concrete_masonry_brick_2000,2cdcffc6-84e9-4238-b8af-beebabea9a2d,lcia,TMR metals,,kg,C3,,1.37803077318255,1.37803077318255
concrete_masonry_brick_2000,2cdcffc6-84e9-4238-b8af-beebabea9a2d,lcia,TMR metals,,kg,D,,-0.0677984744937716,-0.0677984744937716
concrete_masonry_brick_2000,2cdcffc6-84e9-4238-b8af-beebabea9a2d,lcia,TMR mineral,,kg,A1-A3,,2995.55020525073,2995.55020525073
concrete_masonry_brick_2000,2cdcffc6-84e9-4238-b8af-beebabea9a2d,lcia,TMR mineral,,kg,C1,,0.0564554222954087,0.0564554222954087
concrete_masonry_brick_2000,2cdcffc6-84e9-4238-b8af-beebabea9a2d,lcia,TMR mineral,,kg,C2,,0.885590115810649,0.885590115810649
concrete_masonry_brick_2000,2cdcffc6-84e9-4238-b8af-beebabea9a2d,lcia,TMR mineral,,kg,C3,,78.7633531628785,78.7633531628785
concrete_masonry_brick_2000,2cdcffc6-84e9-4238-b8af-beebabea9a2d,lcia,TMR mineral,,kg,D,,-1687.30899339432,-1687.30899339432
sand_lime_brick_avg,cc0d7baa-755a-4a4a-baf3-4fe53d68a041,exchange,Renewable primary energy as energy carrier (PERE),PERE,MJ,A1-A3,,106.0,0.106
sand_lime_brick_avg,cc0d7baa-755a-4a4a-baf3-4fe53d68a041,exchange,Renewable primary energy as energy carrier (PERE),PERE,MJ,A4,,3.03,0.0030299999999999997
sand_lime_brick_avg,cc0d7baa-755a-4a4a-baf3-4fe53d68a041,exchange,Renewable primary energy as energy carrier (PERE),PERE,MJ,A5,,3.91,0.00391
sand_lime_brick_avg,cc0d7baa-755a-4a4a-baf3-4fe53d68a041,exchange,Renewable primary energy as energy carrier (PERE),PERE,MJ,B1,,0.0,0.0
sand_lime_brick_avg,cc0d7baa-755a-4a4a-baf3-4fe53d68a041,exchange,Renewable primary energy as energy carrier (PERE),PERE,MJ,C1,,0.472,0.000472
sand_lime_brick_avg,cc0d7baa-755a-4a4a-baf3-4fe53d68a041,exchange,Renewable primary energy as energy carrier (PERE),PERE,MJ,C2,,1.26,0.00126
sand_lime_brick_avg,cc0d7baa-755a-4a4a-baf3-4fe53d68a041,exchange,Renewable primary energy as energy carrier (PERE),PERE,MJ,C3,S1,3.96,0.00396
sand_lime_brick_avg,cc0d7baa-755a-4a4a-baf3-4fe53d68a041,exchange,Renewable primary energy as energy carrier (PERE),PERE,MJ,C3,S2,0.0,0.0
sand_lime_brick_avg,cc0d7baa-755a-4a4a-baf3-4fe53d68a041,exchange,Renewable primary energy as energy carrier (PERE),PERE,MJ,C4,,26.1,0.0261
sand_lime_brick_avg,cc0d7baa-755a-4a4a-baf3-4fe53d68a041,exchange,Renewable primary energy as energy carrier (PERE),PERE,MJ,D,S0,-3.18,-0.00318
sand_lime_brick_avg,cc0d7baa-755a-4a4a-baf3-4fe53d68a041,exchange,Renewable primary energy as energy carrier (PERE),PERE,MJ,D,S1,-10.1,-0.0101
sand_lime_brick_avg,cc0d7baa-755a-4a4a-baf3-4fe53d68a041,exchange,Renewable primary energy resources as material utilization (PERM),PERM,MJ,A1-A3,,0.0,0.0
sand_lime_brick_avg,cc0d7baa-755a-4a4a-baf3-4fe53d68a041,exchange,Renewable primary energy resources as material utilization (PERM),PERM,MJ,A4,,0.0,0.0
sand_lime_brick_avg,cc0d7baa-755a-4a4a-baf3-4fe53d68a041,exchange,Renewable primary energy resources as material utilization (PERM),PERM,MJ,A5,,0.0,0.0
sand_lime_brick_avg,cc0d7baa-755a-4a4a-baf3-4fe53d68a041,exchange,Renewable primary energy resources as material utilization (PERM),PERM,MJ,B1,,0.0,0.0
sand_lime_brick_avg,cc0d7baa-755a-4a4a-baf3-4fe53d68a041,exchange,Renewable primary energy resources as material utilization (PERM),PERM,MJ,C1,,0.0,0.0
sand_lime_brick_avg,cc0d7baa-755a-4a4a-baf3-4fe53d68a041,exchange,Renewable primary energy resources as material utilization (PERM),PERM,MJ,C2,,0.0,0.0
sand_lime_brick_avg,cc0d7baa-755a-4a4a-baf3-4fe53d68a041,exchange,Renewable primary energy resources as material utilization (PERM),PERM,MJ,C3,S1,0.0,0.0
sand_lime_brick_avg,cc0d7baa-755a-4a4a-baf3-4fe53d68a041,exchange,Renewable primary energy resources as material utilization (PERM),PERM,MJ,C3,S2,0.0,0.0
sand_lime_brick_avg,cc0d7baa-755a-4a4a-baf3-4fe53d68a041,exchange,Renewable primary energy resources as material utilization (PERM),PERM,MJ,C4,,0.0,0.0
sand_lime_brick_avg,cc0d7baa-755a-4a4a-baf3-4fe53d68a041,exchange,Renewable primary energy resources as material utilization (PERM),PERM,MJ,D,S0,0.0,0.0
sand_lime_brick_avg,cc0d7baa-755a-4a4a-baf3-4fe53d68a041,exchange,Renewable primary energy resources as material utilization (PERM),PERM,MJ,D,S1,0.0,0.0
sand_lime_brick_avg,cc0d7baa-755a-4a4a-baf3-4fe53d68a041,exchange,Total use of renewable primary energy resources (PERT),PERT,MJ,A1-A3,,106.0,0.106
sand_lime_brick_avg,cc0d7baa-755a-4a4a-baf3-4fe53d68a041,exchange,Total use of renewable primary energy resources (PERT),PERT,MJ,A4,,3.03,0.0030299999999999997
sand_lime_brick_avg,cc0d7baa-755a-4a4a-baf3-4fe53d68a041,exchange,Total use of renewable primary energy resources (PERT),PERT,MJ,A5,,3.91,0.00391
sand_lime_brick_avg,cc0d7baa-755a-4a4a-baf3-4fe53d68a041,exchange,Total use of renewable primary energy resources (PERT),PERT,MJ,B1,,0.0,0.0
sand_lime_brick_avg,cc0d7baa-755a-4a4a-baf3-4fe53d68a041,exchange,Total use of renewable primary energy resources (PERT),PERT,MJ,C1,,0.472,0.000472
sand_lime_brick_avg,cc0d7baa-755a-4a4a-baf3-4fe53d68a041,exchange,Total use of renewable primary energy resources (PERT),PERT,MJ,C2,,1.26,0.00126
sand_lime_brick_avg,cc0d7baa-755a-4a4a-baf3-4fe53d68a041,exchange,Total use of renewable primary energy resources (PERT),PERT,MJ,C3,S1,3.96,0.00396
sand_lime_brick_avg,cc0d7baa-755a-4a4a-baf3-4fe53d68a041,exchange,Total use of renewable primary energy resources (PERT),PERT,MJ,C3,S2,0.0,0.0
sand_lime_brick_avg,cc0d7baa-755a-4a4a-baf3-4fe53d68a041,exchange,Total use of renewable primary energy resources (PERT),PERT,MJ,C4,,26.1,0.0261
sand_lime_brick_avg,cc0d7baa-755a-4a4a-baf3-4fe53d68a041,exchange,Total use of renewable primary energy resources (PERT),PERT,MJ,D,S0,-3.18,-0.00318
sand_lime_brick_avg,cc0d7baa-755a-4a4a-baf3-4fe53d68a041,exchange,Total use of renewable primary energy resources (PERT),PERT,MJ,D,S1,-10.1,-0.0101
sand_lime_brick_avg,cc0d7baa-755a-4a4a-baf3-4fe53d68a041,exchange,Non renewable primary energy as energy carrier (PENRE),PENRE,MJ,A1-A3,,935.0,0.935
sand_lime_brick_avg,cc0d7baa-755a-4a4a-baf3-4fe53d68a041,exchange,Non renewable primary energy as energy carrier (PENRE),PENRE,MJ,A4,,52.0,0.052
sand_lime_brick_avg,cc0d7baa-755a-4a4a-baf3-4fe53d68a041,exchange,Non renewable primary energy as energy carrier (PENRE),PENRE,MJ,A5,,20.8,0.0208
sand_lime_brick_avg,cc0d7baa-755a-4a4a-baf3-4fe53d68a041,exchange,Non renewable primary energy as energy carrier (PENRE),PENRE,MJ,B1,,0.0,0.0
sand_lime_brick_avg,cc0d7baa-755a-4a4a-baf3-4fe53d68a041,exchange,Non renewable primary energy as energy carrier (PENRE),PENRE,MJ,C1,,8.11,0.00811
sand_lime_brick_avg,cc0d7baa-755a-4a4a-baf3-4fe53d68a041,exchange,Non renewable primary energy as energy carrier (PENRE),PENRE,MJ,C2,,21.7,0.0217
sand_lime_brick_avg,cc0d7baa-755a-4a4a-baf3-4fe53d68a041,exchange,Non renewable primary energy as energy carrier (PENRE),PENRE,MJ,C3,S1,47.1,0.0471
sand_lime_brick_avg,cc0d7baa-755a-4a4a-baf3-4fe53d68a041,exchange,Non renewable primary energy as energy carrier (PENRE),PENRE,MJ,C3,S2,0.0,0.0
sand_lime_brick_avg,cc0d7baa-755a-4a4a-baf3-4fe53d68a041,exchange,Non renewable primary energy as energy carrier (PENRE),PENRE,MJ,C4,,199.0,0.199
sand_lime_brick_avg,cc0d7baa-755a-4a4a-baf3-4fe53d68a041,exchange,Non renewable primary energy as energy carrier (PENRE),PENRE,MJ,D,S0,-11.0,-0.011
sand_lime_brick_avg,cc0d7baa-755a-4a4a-baf3-4fe53d68a041,exchange,Non renewable primary energy as energy carrier (PENRE),PENRE,MJ,D,S1,-35.4,-0.0354
sand_lime_brick_avg,cc0d7baa-755a-4a4a-baf3-4fe53d68a041,exchange,Non renewable primary energy as material utilization (PENRM),PENRM,MJ,A1-A3,,0.0,0.0
sand_lime_brick_avg,cc0d7baa-755a-4a4a-baf3-4fe53d68a041,exchange,Non renewable primary energy as material utilization (PENRM),PENRM,MJ,A4,,0.0,0.0
sand_lime_brick_avg,cc0d7baa-755a-4a4a-baf3-4fe53d68a041,exchange,Non renewable primary energy as material utilization (PENRM),PENRM,MJ,A5,,0.0,0.0
sand_lime_brick_avg,cc0d7baa-755a-4a4a-baf3-4fe53d68a041,exchange,Non renewable primary energy as material utilization (PENRM),PENRM,MJ,B1,,0.0,0.0
sand_lime_brick_avg,cc0d7baa-755a-4a4a-baf3-4fe53d68a041,exchange,Non renewable primary energy as material utilization (PENRM),PENRM,MJ,C1,,0.0,0.0
sand_lime_brick_avg,cc0d7baa-755a-4a4a-baf3-4fe53d68a041,exchange,Non renewable primary energy as material utilization (PENRM),PENRM,MJ,C2,,0.0,0.0
sand_lime_brick_avg,cc0d7baa-755a-4a4a-baf3-4fe53d68a041,exchange,Non renewable primary energy as material utilization (PENRM),PENRM,MJ,C3,S1,0.0,0.0
sand_lime_brick_avg,cc0d7baa-755a-4a4a-baf3-4fe53d68a041,exchange,Non renewable primary energy as material utilization (PENRM),PENRM,MJ,C3,S2,0.0,0.0
sand_lime_brick_avg,cc0d7baa-755a-4a4a-baf3-4fe53d68a041,exchange,Non renewable primary energy as material utilization (PENRM),PENRM,MJ,C4,,0.0,0.0
sand_lime_brick_avg,cc0d7baa-755a-4a4a-baf3-4fe53d68a041,exchange,Non renewable primary energy as material utilization (PENRM),PENRM,MJ,D,S0,0.0,0.0
sand_lime_brick_avg,cc0d7baa-755a-4a4a-baf3-4fe53d68a041,exchange,Non renewable primary energy as material utilization (PENRM),PENRM,MJ,D,S1,0.0,0.0
sand_lime_brick_avg,cc0d7baa-755a-4a4a-baf3-4fe53d68a041,exchange,Total use of non renewable primary energy resources (PENRT),PENRT,MJ,A1-A3,,935.0,0.935
sand_lime_brick_avg,cc0d7baa-755a-4a4a-baf3-4fe53d68a041,exchange,Total use of non renewable primary energy resources (PENRT),PENRT,MJ,A4,,52.0,0.052
sand_lime_brick_avg,cc0d7baa-755a-4a4a-baf3-4fe53d68a041,exchange,Total use of non renewable primary energy resources (PENRT),PENRT,MJ,A5,,20.8,0.0208
sand_lime_brick_avg,cc0d7baa-755a-4a4a-baf3-4fe53d68a041,exchange,Total use of non renewable primary energy resources (PENRT),PENRT,MJ,B1,,0.0,0.0
sand_lime_brick_avg,cc0d7baa-755a-4a4a-baf3-4fe53d68a041,exchange,Total use of non renewable primary energy resources (PENRT),PENRT,MJ,C1,,8.11,0.00811
sand_lime_brick_avg,cc0d7baa-755a-4a4a-baf3-4fe53d68a041,exchange,Total use of non renewable primary energy resources (PENRT),PENRT,MJ,C2,,21.7,0.0217
sand_lime_brick_avg,cc0d7baa-755a-4a4a-baf3-4fe53d68a041,exchange,Total use of non renewable primary energy resources (PENRT),PENRT,MJ,C3,S1,47.1,0.0471
sand_lime_brick_avg,cc0d7baa-755a-4a4a-baf3-4fe53d68a041,exchange,Total use of non renewable primary energy resources (PENRT),PENRT,MJ,C3,S2,0.0,0.0
sand_lime_brick_avg,cc0d7baa-755a-4a4a-baf3-4fe53d68a041,exchange,Total use of non renewable primary energy resources (PENRT),PENRT,MJ,C4,,199.0,0.199
sand_lime_brick_avg,cc0d7baa-755a-4a4a-baf3-4fe53d68a041,exchange,Total use of non renewable primary energy resources (PENRT),PENRT,MJ,D,S0,-11.0,-0.011
sand_lime_brick_avg,cc0d7baa-755a-4a4a-baf3-4fe53d68a041,exchange,Total use of non renewable primary energy resources (PENRT),PENRT,MJ,D,S1,-35.4,-0.0354
sand_lime_brick_avg,cc0d7baa-755a-4a4a-baf3-4fe53d68a041,exchange,Use of secondary material (SM),SM,kg,A1-A3,,5.2,0.0052
sand_lime_brick_avg,cc0d7baa-755a-4a4a-baf3-4fe53d68a041,exchange,Use of secondary material (SM),SM,kg,A4,,0.0,0.0
sand_lime_brick_avg,cc0d7baa-755a-4a4a-baf3-4fe53d68a041,exchange,Use of secondary material (SM),SM,kg,A5,,0.0,0.0
sand_lime_brick_avg,cc0d7baa-755a-4a4a-baf3-4fe53d68a041,exchange,Use of secondary material (SM),SM,kg,B1,,0.0,0.0
sand_lime_brick_avg,cc0d7baa-755a-4a4a-baf3-4fe53d68a041,exchange,Use of secondary material (SM),SM,kg,C1,,0.0,0.0
sand_lime_brick_avg,cc0d7baa-755a-4a4a-baf3-4fe53d68a041,exchange,Use of secondary material (SM),SM,kg,C2,,0.0,0.0
sand_lime_brick_avg,cc0d7baa-755a-4a4a-baf3-4fe53d68a041,exchange,Use of secondary material (SM),SM,kg,C3,S1,938.0,0.938
sand_lime_brick_avg,cc0d7baa-755a-4a4a-baf3-4fe53d68a041,exchange,Use of secondary material (SM),SM,kg,C3,S2,0.0,0.0
sand_lime_brick_avg,cc0d7baa-755a-4a4a-baf3-4fe53d68a041,exchange,Use of secondary material (SM),SM,kg,C4,,0.0,0.0
sand_lime_brick_avg,cc0d7baa-755a-4a4a-baf3-4fe53d68a041,exchange,Use of secondary material (SM),SM,kg,D,S0,0.0,0.0
sand_lime_brick_avg,cc0d7baa-755a-4a4a-baf3-4fe53d68a041,exchange,Use of secondary material (SM),SM,kg,D,S1,0.0,0.0
sand_lime_brick_avg,cc0d7baa-755a-4a4a-baf3-4fe53d68a041,exchange,Use of renewable secondary fuels (RSF),RSF,MJ,A1-A3,,0.0,0.0
sand_lime_brick_avg,cc0d7baa-755a-4a4a-baf3-4fe53d68a041,exchange,Use of renewable secondary fuels (RSF),RSF,MJ,A4,,0.0,0.0
sand_lime_brick_avg,cc0d7baa-755a-4a4a-baf3-4fe53d68a041,exchange,Use of renewable secondary fuels (RSF),RSF,MJ,A5,,0.0,0.0
sand_lime_brick_avg,cc0d7baa-755a-4a4a-baf3-4fe53d68a041,exchange,Use of renewable secondary fuels (RSF),RSF,MJ,B1,,0.0,0.0
sand_lime_brick_avg,cc0d7baa-755a-4a4a-baf3-4fe53d68a041,exchange,Use of renewable secondary fuels (RSF),RSF,MJ,C1,,0.0,0.0
sand_lime_brick_avg,cc0d7baa-755a-4a4a-baf3-4fe53d68a041,exchange,Use of renewable secondary fuels (RSF),RSF,MJ,C2,,0.0,0.0
sand_lime_brick_avg,cc0d7baa-755a-4a4a-baf3-4fe53d68a041,exchange,Use of renewable secondary fuels (RSF),RSF,MJ,C3,S1,0.0,0.0
sand_lime_brick_avg,cc0d7baa-755a-4a4a-baf3-4fe53d68a041,exchange,Use of renewable secondary fuels (RSF),RSF,MJ,C3,S2,0.0,0.0
sand_lime_brick_avg,cc0d7baa-755a-4a4a-baf3-4fe53d68a041,exchange,Use of renewable secondary fuels (RSF),RSF,MJ,C4,,0.0,0.0
sand_lime_brick_avg,cc0d7baa-755a-4a4a-baf3-4fe53d68a041,exchange,Use of renewable secondary fuels (RSF),RSF,MJ,D,S0,0.0,0.0
sand_lime_brick_avg,cc0d7baa-755a-4a4a-baf3-4fe53d68a041,exchange,Use of renewable secondary fuels (RSF),RSF,MJ,D,S1,0.0,0.0
sand_lime_brick_avg,cc0d7baa-755a-4a4a-baf3-4fe53d68a041,exchange,Use of non renewable secondary fuels (NRSF),NRSF,MJ,A1-A3,,0.0,0.0
sand_lime_brick_avg,cc0d7baa-755a-4a4a-baf3-4fe53d68a041,exchange,Use of non renewable secondary fuels (NRSF),NRSF,MJ,A4,,0.0,0.0
sand_lime_brick_avg,cc0d7baa-755a-4a4a-baf3-4fe53d68a041,exchange,Use of non renewable secondary fuels (NRSF),NRSF,MJ,A5,,0.0,0.0
sand_lime_brick_avg,cc0d7baa-755a-4a4a-baf3-4fe53d68a041,exchange,Use of non renewable secondary fuels (NRSF),NRSF,MJ,B1,,0.0,0.0
sand_lime_brick_avg,cc0d7baa-755a-4a4a-baf3-4fe53d68a041,exchange,Use of non renewable secondary fuels (NRSF),NRSF,MJ,C1,,0.0,0.0
sand_lime_brick_avg,cc0d7baa-755a-4a4a-baf3-4fe53d68a041,exchange,Use of non renewable secondary fuels (NRSF),NRSF,MJ,C2,,0.0,0.0
sand_lime_brick_avg,cc0d7baa-755a-4a4a-baf3-4fe53d68a041,exchange,Use of non renewable secondary fuels (NRSF),NRSF,MJ,C3,S1,0.0,0.0
sand_lime_brick_avg,cc0d7baa-755a-4a4a-baf3-4fe53d68a041,exchange,Use of non renewable secondary fuels (NRSF),NRSF,MJ,C3,S2,0.0,0.0
sand_lime_brick_avg,cc0d7baa-755a-4a4a-baf3-4fe53d68a041,exchange,Use of non renewable secondary fuels (NRSF),NRSF,MJ,C4,,0.0,0.0
sand_lime_brick_avg,cc0d7baa-755a-4a4a-baf3-4fe53d68a041,exchange,Use of non renewable secondary fuels (NRSF),NRSF,MJ,D,S0,0.0,0.0
